SA1_7DIGITCODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
2141924,30,0,0,0,0,0,0,32
2141925,29,3,0,0,0,0,0,32
2141926,47,0,3,0,0,0,0,53
2141927,73,0,0,0,0,0,0,76
2141928,22,0,0,0,0,0,0,22
2141929,54,4,4,0,0,0,0,59
2142001,11,4,0,0,0,0,0,20
2142002,29,0,0,0,0,0,0,30
2142003,22,0,0,0,0,0,0,25
2142004,21,0,0,0,0,0,3,29
2142005,40,3,0,0,0,0,0,41
2142006,25,0,0,0,0,0,0,21
2142007,48,8,3,0,0,0,0,56
2142008,30,0,0,0,0,0,0,34
2142009,10,0,0,0,0,0,0,10
2142010,15,0,0,0,0,0,0,20
2142011,13,0,0,0,0,0,0,19
2142012,11,7,4,0,0,0,0,22
2142013,22,3,0,0,0,0,0,25
2142014,8,0,0,0,0,0,0,11
2142015,29,10,4,0,0,0,0,43
2142016,9,0,0,0,0,0,0,10
2142017,27,3,0,0,0,0,0,31
2142018,19,0,0,0,0,0,0,18
2142019,10,0,0,0,0,0,0,11
2142020,29,0,0,0,0,0,0,31
2142021,13,0,0,0,0,0,0,13
2142022,48,3,4,0,0,0,0,56
2142023,13,3,0,0,0,0,0,20
2142024,22,4,3,0,0,0,0,31
2142025,27,0,3,0,0,0,0,36
2142026,33,3,0,0,0,0,0,40
2142027,23,0,0,0,0,0,0,21
2142028,8,0,5,0,0,0,0,13
2142029,24,9,0,0,0,0,0,32
2142030,49,4,3,0,0,0,0,57
2142031,21,0,3,0,0,0,0,22
2142101,27,3,0,0,0,0,0,30
2142102,25,0,0,0,0,0,0,28
2142103,38,0,5,0,0,0,3,45
2142104,34,0,5,0,0,0,0,34
2142105,47,4,4,3,0,0,0,67
2142106,16,0,0,0,0,0,0,20
2142107,24,7,4,0,0,0,0,30
2142108,26,3,0,0,0,0,0,33
2142109,52,3,0,0,0,0,0,55
2142110,44,4,0,0,0,0,0,47
2142112,16,0,0,0,0,0,0,19
2142113,16,3,0,0,0,0,0,17
2142114,32,0,0,0,0,0,0,32
2142115,25,3,3,0,0,0,0,30
2142116,34,4,0,0,0,0,0,42
2142117,43,9,4,0,0,0,0,59
2142118,34,0,0,0,0,0,0,32
2142119,41,7,4,0,0,0,0,48
2142120,45,0,0,0,0,0,0,46
2142121,7,0,0,0,0,0,0,12
2142122,15,3,0,0,0,0,0,23
2142123,32,0,3,0,0,0,0,31
2142124,21,0,0,0,0,0,0,21
2142125,26,0,0,0,0,0,0,34
2142126,36,0,3,0,0,0,0,40
2142127,34,0,0,0,0,0,0,33
2142128,18,0,0,0,0,0,0,24
2142129,40,0,0,0,0,0,0,39
2142130,0,0,0,0,0,0,0,0
2142201,0,0,0,0,0,0,0,0
2142202,20,0,0,0,0,0,0,22
2142203,15,3,0,0,0,0,0,19
2142204,25,3,3,0,0,0,0,25
2142205,21,0,0,0,0,0,0,22
2142207,0,0,0,0,0,0,0,0
2142208,21,0,0,0,0,0,0,25
2142209,31,3,9,0,0,0,0,40
2142210,38,3,4,0,0,0,0,45
2142211,23,3,5,0,0,0,0,24
2142212,43,0,3,0,0,0,0,43
2142213,28,4,3,0,0,0,0,33
2142214,42,7,3,0,0,0,0,48
2142215,23,3,3,0,0,0,3,27
2142216,0,0,0,0,0,0,0,0
2142217,24,0,3,0,0,0,0,32
2142218,70,9,3,0,0,0,0,80
2142219,49,3,0,0,0,0,0,51
2142221,30,11,0,0,0,0,0,38
2142222,16,0,0,0,0,0,0,22
2142223,21,3,0,0,0,0,0,27
2142224,14,3,3,0,0,0,0,22
2142225,31,3,4,0,0,0,0,37
2142226,39,3,0,0,0,0,0,45
2142227,60,3,0,0,0,0,0,67
2142228,15,0,0,0,0,0,0,18
2142229,28,0,0,0,0,0,0,29
2142230,18,3,3,0,0,0,0,23
2142231,23,0,0,0,0,0,0,28
2142232,21,3,0,0,0,0,0,23
2142233,25,3,3,0,0,0,0,35
2142234,42,3,0,0,0,0,0,50
2142235,16,7,3,0,0,0,0,26
2142301,38,4,3,0,0,0,0,45
2142302,12,0,0,0,0,0,0,18
2142303,13,3,3,0,0,0,0,17
2142304,25,0,0,0,0,0,0,25
2142305,22,0,0,0,0,0,0,18
2142306,26,0,0,0,0,0,0,34
2142307,21,0,0,0,0,0,0,22
2142308,36,3,0,0,0,0,0,39
2142309,33,4,3,0,0,0,0,39
2142310,45,0,0,0,0,0,0,46
2142311,18,0,0,0,0,0,0,14
2142312,32,0,0,0,0,0,0,32
2142313,25,0,0,0,0,0,0,22
2142314,25,0,0,0,0,0,0,26
2142315,39,0,0,4,0,0,0,40
2142316,66,0,0,0,0,0,0,66
2142317,41,0,3,0,0,0,0,43
2142318,13,5,0,0,0,0,0,16
2142319,35,3,0,0,0,0,0,37
2142320,24,0,0,0,0,0,0,30
2142321,19,3,0,0,0,0,0,26
2142322,24,0,0,0,0,0,0,24
2142401,58,3,0,0,0,0,0,63
2142402,72,0,0,0,0,0,0,80
2142403,82,3,3,3,0,0,0,94
2142404,105,3,0,0,0,0,0,108
2142405,60,0,7,0,0,0,0,64
2142406,47,4,0,0,0,0,0,56
2142407,44,3,0,0,0,0,0,48
2142408,84,0,0,0,0,0,0,85
2142409,73,4,0,0,0,0,0,81
2142410,83,4,3,0,0,0,0,93
2142411,0,0,0,0,0,0,0,0
2142412,55,7,0,0,0,0,0,63
2142413,65,6,0,0,0,0,0,73
2142414,62,0,0,0,0,0,0,66
2142415,81,3,0,0,0,0,0,91
2142416,78,0,0,0,0,0,0,79
2142417,89,0,4,0,0,0,0,98
2142418,96,4,0,0,0,0,0,97
2142419,71,0,0,0,0,0,0,74
2142420,58,3,0,0,0,0,0,68
2142421,51,3,0,0,0,0,0,60
2142422,73,3,0,0,0,0,0,78
2142423,80,0,3,0,0,0,0,83
2142424,32,0,0,0,0,0,0,34
2142425,85,6,0,0,0,0,0,92
2142426,75,0,3,0,0,0,0,84
2142427,71,3,0,0,0,0,0,79
2142428,40,0,0,0,0,0,0,41
2142429,54,3,0,0,0,0,0,58
2142430,34,0,0,0,0,0,0,35
2142431,46,0,0,0,0,0,0,44
2142432,83,3,0,0,0,0,0,85
2142433,61,0,0,0,0,0,0,61
2142434,48,0,4,0,0,0,0,49
2142501,66,3,0,0,0,0,0,72
2142502,52,3,3,0,0,0,0,59
2142503,53,3,0,3,0,0,0,58
2142504,49,3,0,4,0,0,0,59
2142505,57,3,0,0,0,0,0,58
2142506,67,0,0,0,0,0,0,68
2142507,39,0,0,3,0,0,0,43
2142508,35,0,0,0,0,0,0,41
2142509,44,0,0,0,0,0,0,45
2142510,90,3,3,0,0,0,0,91
2142511,35,0,3,0,0,0,0,41
2142512,57,0,0,0,0,0,0,60
2142513,32,3,0,0,0,0,0,42
2142514,55,0,5,3,0,0,0,63
2142515,36,3,0,0,0,0,0,35
2142516,52,0,0,0,0,0,0,53
2142517,40,0,0,0,0,0,0,40
2142518,47,0,0,0,0,0,0,51
2142519,42,3,0,0,0,0,0,50
2142520,67,3,3,0,0,0,0,72
2142521,37,6,0,0,0,0,0,46
2142522,26,0,0,0,0,0,0,26
2142523,79,0,3,0,0,0,0,81
2142524,52,4,0,0,0,0,0,53
2142525,70,4,0,3,0,0,0,69
2142526,46,0,0,0,0,0,0,50
2142527,36,0,0,0,0,0,0,36
2142528,62,3,0,0,0,0,0,63
2142529,35,3,0,0,0,0,0,40
2142530,58,3,3,0,0,0,0,63
2142531,33,0,0,0,0,0,0,33
2142532,58,4,0,0,0,0,0,61
2142533,57,0,0,0,0,0,0,59
2142534,32,0,0,0,0,0,0,34
2142535,40,0,0,0,0,0,0,39
2142601,120,4,4,0,0,0,0,133
2142602,66,0,3,0,0,0,0,71
2142603,64,0,0,0,0,0,0,65
2142604,82,3,0,0,0,0,0,89
2142605,47,3,0,0,0,0,0,53
2142606,83,4,3,0,0,0,0,90
2142607,42,4,0,0,0,0,0,44
2142608,54,0,0,0,0,0,0,62
2142609,75,6,0,0,0,0,0,82
2142610,50,3,3,0,0,0,0,53
2142611,38,0,0,0,0,0,0,38
2142612,49,0,0,0,0,0,0,51
2142613,63,0,0,0,0,0,0,60
2142614,62,3,0,0,0,0,0,71
2142615,93,7,0,0,0,0,0,95
2142616,43,3,0,0,0,0,0,48
2142617,70,5,3,0,0,0,0,76
2142618,74,9,4,0,0,0,0,81
2142619,44,5,0,0,0,0,0,54
2142620,51,10,0,0,0,0,0,54
2142621,73,0,0,0,0,0,0,74
2142622,46,3,3,0,0,0,0,53
2142623,62,4,0,0,0,0,0,63
2142624,70,3,3,0,0,0,0,79
2142625,45,7,0,0,0,0,0,48
2142626,28,0,0,0,0,0,0,36
2142627,64,10,0,0,0,0,0,71
2142628,43,0,3,0,0,0,0,47
2142629,53,0,0,0,0,0,0,59
2142630,54,3,0,0,0,0,0,53
2142631,37,0,0,0,0,0,0,37
2142632,77,3,0,0,0,0,0,85
2142633,74,3,0,0,0,0,0,74
2142634,57,4,0,0,0,0,0,66
2142701,50,7,0,0,0,0,0,57
2142702,37,6,0,0,0,0,0,40
2142703,72,3,3,0,0,0,0,71
2142704,54,3,0,0,0,0,0,60
2142705,42,6,0,0,0,0,0,45
2142706,51,3,0,0,0,0,0,56
2142707,90,6,0,0,0,0,0,98
2142708,34,0,0,0,0,0,0,35
2142709,86,3,6,0,0,0,0,93
2142710,87,4,0,0,0,0,0,87
2142711,48,4,0,0,0,0,0,52
2142712,89,4,0,0,0,0,0,96
2142713,45,0,3,0,0,0,0,53
2142714,86,0,4,0,0,0,0,85
2142715,59,8,0,0,0,0,0,63
2142716,45,3,4,0,0,0,0,57
2142717,93,3,3,0,0,0,0,98
2142718,69,3,3,0,0,0,0,72
2142719,62,4,0,0,0,0,0,65
2142720,40,3,0,0,0,0,0,45
2142721,66,3,0,0,0,0,0,73
2142722,68,3,0,0,0,0,0,81
2142723,52,0,0,0,0,0,0,53
2142724,101,9,3,0,0,0,0,112
2142725,78,0,0,0,0,0,0,77
2142726,60,4,0,0,0,0,0,67
2142727,31,3,0,0,0,0,0,36
2142728,58,4,0,0,0,0,0,60
2142801,0,0,0,0,0,0,0,0
2142802,35,0,0,4,0,0,0,36
2142803,46,4,3,3,0,0,3,55
2142804,77,6,0,0,0,0,0,82
2142805,17,0,0,0,0,0,0,17
2142806,36,0,0,0,0,0,0,39
2142807,40,4,0,0,0,0,0,48
2142808,60,4,0,0,0,0,0,59
2142809,57,0,0,0,0,0,0,64
2142810,46,4,0,3,0,0,0,56
2142811,36,3,0,3,0,0,0,40
2142812,54,0,0,0,0,0,0,61
2142813,23,0,0,0,0,0,0,23
2142814,61,3,3,0,0,0,0,69
2142815,46,3,0,0,0,0,0,51
2142816,50,0,0,0,0,0,0,51
2142817,48,3,0,0,0,0,0,63
2142818,38,0,3,0,0,0,0,34
2142819,56,3,3,0,0,0,0,58
2142820,34,0,0,0,0,0,0,40
2142821,57,3,0,0,0,0,0,62
2142822,50,8,0,0,0,0,0,55
2142823,45,0,0,0,0,0,0,47
2142824,27,0,0,0,0,0,0,30
2142825,33,0,0,0,0,0,0,31
2142826,17,0,0,0,0,0,0,16
2142827,81,3,0,0,0,0,0,88
2142828,30,0,3,0,0,0,0,31
2142829,35,0,0,0,0,0,0,37
2142830,38,0,0,0,0,0,0,35
2142831,53,3,0,0,0,0,0,56
2142832,56,3,3,0,0,0,0,63
2142833,49,0,0,0,0,0,0,50
2142834,58,0,0,0,0,0,0,62
2142835,38,3,0,0,0,0,0,42
2142836,61,9,3,0,0,0,0,71
2142837,57,0,0,0,0,0,0,60
2142838,29,0,0,0,3,0,0,32
2142839,56,0,3,0,0,0,0,64
2142840,67,4,3,0,0,0,0,73
2142901,63,0,5,0,0,0,0,63
2142902,79,10,0,0,0,0,0,86
2142903,55,0,0,0,0,0,0,57
2142904,63,0,0,0,0,0,0,69
2142905,84,0,0,0,0,0,0,86
2142906,54,0,0,0,0,0,0,56
2142907,60,0,4,0,0,0,0,61
2142908,43,3,0,0,0,0,0,52
2142909,82,3,0,0,0,0,0,85
2142910,35,5,0,0,0,0,0,40
2142911,58,5,0,0,0,0,0,59
2142912,45,3,0,0,0,0,0,43
2142913,44,0,0,0,0,0,0,46
2142914,35,3,0,0,0,0,0,41
2142915,43,3,0,0,0,0,0,49
2142916,68,4,0,0,0,0,0,74
2142917,62,3,0,0,0,0,0,67
2142918,41,0,0,0,0,0,0,41
2142919,58,0,0,0,0,0,0,61
2142920,61,3,0,0,0,0,0,66
2142921,78,0,3,0,0,0,0,83
2142922,70,6,0,0,0,0,0,81
2142923,70,3,0,0,0,0,0,76
2142924,44,3,0,0,0,0,0,47
2142925,33,0,3,0,0,0,0,41
2143001,115,6,4,0,0,0,0,124
2143002,175,15,3,0,0,0,3,200
2143003,61,6,3,0,0,0,0,69
2143004,84,10,9,0,0,0,0,96
2143005,68,3,0,0,0,0,0,76
2143006,121,0,3,0,0,0,0,129
2143007,77,4,5,0,0,0,0,80
2143008,41,4,0,0,0,0,0,49
2143009,33,7,4,0,0,0,0,46
2143010,70,9,3,0,0,0,0,86
2143011,114,7,6,0,0,0,0,131
2143012,121,14,3,0,0,0,0,134
2143013,100,10,9,0,0,0,0,126
2143014,43,0,0,0,0,0,0,43
2143015,33,3,0,0,0,0,0,42
2143016,30,0,3,0,0,0,0,26
2143017,74,6,0,0,0,0,0,83
2143018,65,0,4,0,0,0,0,71
2143019,69,4,4,0,0,0,0,71
2143020,107,7,7,0,0,0,0,116
2143021,128,6,4,0,0,0,0,142
2143022,57,3,4,0,0,0,0,66
2143023,92,7,9,0,0,0,0,114
2143024,87,4,4,0,0,0,0,95
2143025,57,3,4,0,0,0,0,63
2143026,39,0,0,0,0,0,0,43
2143027,84,3,6,0,0,0,0,91
2143028,144,14,5,5,0,0,0,166
2143029,60,3,0,0,0,0,0,67
2143030,42,0,0,0,0,0,0,45
2143031,92,8,3,0,0,0,0,101
2143032,47,0,0,0,0,0,0,50
2143033,41,4,0,0,0,0,0,43
2143035,25,3,3,0,0,0,0,33
2143036,37,9,0,0,0,0,0,42
2143037,45,4,0,0,0,0,0,50
2143038,0,0,0,0,0,0,0,0
2143039,21,3,7,0,0,0,0,34
2143040,36,0,4,0,0,0,0,40
2143041,48,9,0,0,0,0,0,60
2143042,82,4,0,0,0,0,0,87
2143043,79,3,3,0,0,0,0,86
2143101,95,0,8,0,0,0,0,98
2143102,0,0,0,0,0,0,0,0
2143103,78,6,0,3,0,0,0,85
2143104,62,3,4,0,0,0,0,66
2143105,28,0,0,0,0,0,0,32
2143106,32,3,0,0,0,0,0,40
2143107,0,0,0,0,0,0,0,0
2143108,85,4,3,4,0,0,0,93
2143109,62,0,3,3,0,0,0,70
2143110,70,5,3,0,0,0,0,82
2143111,49,6,0,3,0,0,0,57
2143112,57,3,3,0,0,0,0,62
2143113,53,3,0,0,0,0,0,55
2143114,122,8,0,3,0,0,0,128
2143115,72,3,0,3,0,0,0,80
2143116,39,3,4,0,0,0,0,49
2143117,50,0,4,3,0,0,0,54
2143118,62,5,0,0,0,0,0,68
2143119,39,0,3,0,0,0,0,41
2143120,21,0,0,0,0,0,0,24
2143121,92,4,0,0,0,0,0,102
2143122,57,4,0,0,0,0,0,57
2143123,48,4,7,0,0,0,0,62
2143124,63,9,3,0,0,0,0,70
2143125,44,3,0,3,0,0,0,53
2143126,38,3,0,3,0,0,0,42
2143127,84,3,0,3,0,0,0,88
2143128,44,0,3,0,0,0,0,43
2143129,60,3,0,0,0,0,0,59
2143130,22,0,0,0,0,0,0,24
2143131,40,3,0,0,0,0,0,45
2143132,28,0,0,0,0,0,0,35
2143133,37,3,0,0,0,0,0,41
2143201,46,5,0,0,0,0,0,56
2143202,25,3,4,0,0,0,0,27
2143203,31,4,0,0,0,0,0,39
2143204,32,0,0,0,0,0,0,35
2143205,27,4,0,0,0,0,0,35
2143206,36,0,0,3,0,0,0,37
2143207,47,0,3,0,0,0,0,48
2143208,67,7,5,0,0,0,0,82
2143209,61,0,0,0,0,0,0,66
2143210,63,3,0,4,0,0,0,66
2143211,0,0,0,0,0,0,0,0
2143212,52,3,3,3,0,0,0,61
2143213,26,0,3,0,0,0,0,38
2143214,57,0,3,0,0,0,0,69
2143215,0,0,0,0,0,0,0,0
2143216,52,0,0,0,0,0,0,48
2143217,0,0,0,0,0,0,0,0
2143218,29,4,0,0,0,0,3,34
2143219,66,0,0,0,0,0,0,66
2143220,46,3,3,0,0,0,0,51
2143221,28,0,0,0,0,0,0,34
2143222,47,3,0,3,0,0,0,51
2143223,33,4,0,0,0,0,0,41
2143224,0,0,0,0,0,0,0,0
2143225,47,0,0,0,0,0,0,54
2143226,41,0,0,0,0,0,0,48
2143301,101,3,3,4,0,0,0,113
2143302,55,0,0,0,0,0,0,58
2143303,63,0,0,0,0,0,0,67
2143304,67,0,0,3,0,0,0,68
2143305,113,3,0,5,0,0,0,123
2143306,68,0,0,0,0,0,0,71
2143307,129,4,0,0,0,0,0,135
2143308,89,3,7,0,0,0,0,95
2143309,67,0,3,0,0,0,0,70
2143310,67,4,3,0,0,0,0,69
2143311,0,0,0,0,0,0,0,0
2143312,68,0,0,0,0,0,0,69
2143313,62,0,0,0,0,0,0,63
2143314,56,3,0,0,0,0,0,58
2143315,161,0,3,3,0,0,0,171
2143316,70,6,0,0,0,0,0,80
2143317,42,3,0,0,0,0,0,43
2143318,39,0,0,0,0,0,0,37
2143319,138,3,0,4,0,0,0,148
2143320,46,0,0,0,0,0,0,51
2143321,122,3,3,0,0,0,0,127
2143322,76,3,0,0,0,0,0,86
2143401,47,0,6,0,0,0,0,52
2143402,125,9,3,0,0,0,0,145
2143403,149,18,15,0,0,0,0,177
2143404,55,3,5,0,0,0,0,60
2143405,62,3,4,0,0,0,0,62
2143406,92,13,0,0,0,0,0,102
2143407,94,4,7,3,0,0,0,105
2143408,61,3,0,0,0,0,0,64
2143409,106,5,0,0,0,0,0,119
2143410,10,0,0,0,0,0,0,13
2143411,98,7,10,0,0,0,0,116
2143412,73,8,3,0,0,0,0,90
2143413,77,9,5,0,0,0,0,88
2143414,72,6,3,0,0,0,0,85
2143415,68,7,3,0,0,0,0,79
2143416,117,4,0,0,0,0,0,122
2143417,145,8,7,0,0,0,0,163
2143418,79,5,0,0,0,0,0,87
2143419,45,4,3,0,0,0,0,57
2143420,77,4,4,0,0,0,0,87
2143421,104,5,0,0,0,0,0,108
2143422,59,3,0,0,0,0,0,58
2143424,22,4,9,0,0,0,0,30
2143425,67,0,3,3,0,0,0,71
2143426,8,3,0,0,0,0,0,11
2143427,40,0,0,0,0,0,0,42
2143428,114,6,3,0,0,0,0,128
2143429,107,0,3,0,0,0,0,108
2143430,28,0,3,0,0,0,0,32
2143501,93,3,3,0,0,0,0,104
2143502,69,5,3,0,0,0,0,79
2143503,92,5,4,0,0,0,0,110
2143504,57,7,3,0,0,0,0,62
2143505,56,3,3,0,0,0,0,61
2143506,48,0,0,0,0,0,0,50
2143507,129,0,4,3,0,0,0,136
2143508,85,0,0,0,0,0,0,90
2143509,100,3,6,3,0,0,0,108
2143510,86,7,3,0,0,0,0,99
2143511,109,3,4,0,0,0,0,115
2143512,43,0,0,0,0,0,0,47
2143513,116,4,3,3,0,0,0,119
2143514,86,4,0,3,0,0,0,89
2143515,76,7,3,0,0,0,0,79
2143516,79,8,4,3,0,0,0,86
2143517,55,8,0,0,0,0,0,60
2143518,69,5,4,0,0,0,0,73
2143519,124,9,5,0,0,0,0,134
2143520,42,3,0,0,0,0,0,45
2143521,104,6,0,0,0,0,0,105
2143522,34,0,0,0,0,0,0,34
2143523,80,3,3,0,0,0,0,85
2143524,73,3,0,0,0,0,0,80
2143525,3,0,0,0,0,0,0,3
2143601,57,3,0,0,0,0,0,59
2143602,69,3,3,0,0,0,3,74
2143603,55,0,3,0,0,0,0,56
2143604,44,4,0,0,0,0,0,55
2143605,40,4,0,0,0,0,0,44
2143606,48,3,0,0,0,0,0,58
2143607,96,3,3,0,0,0,0,104
2143608,49,0,3,3,0,0,0,56
2143609,73,4,4,0,0,0,0,83
2143610,0,0,0,0,0,0,0,0
2143611,79,9,5,0,0,0,0,91
2143612,31,3,0,0,0,0,0,36
2143613,58,0,0,0,0,0,0,64
2143614,101,4,0,0,0,0,0,109
2143615,60,8,3,0,0,0,0,63
2143616,26,0,0,0,0,0,0,31
2143617,44,0,0,0,0,0,0,44
2143618,15,0,0,0,0,0,0,14
2143619,60,3,0,0,0,0,0,68
2143620,35,0,0,0,0,0,0,43
2143621,56,3,0,0,0,0,0,59
2143622,44,4,0,0,0,0,0,48
2143623,63,3,8,0,0,0,0,75
2143624,30,0,7,0,0,0,0,35
2143625,54,9,3,0,0,0,0,69
2143626,21,3,3,0,0,0,0,28
2143627,92,3,3,0,0,0,0,104
2143628,29,4,3,0,0,0,0,34
2143629,0,0,0,0,0,0,0,0
2143630,57,0,0,0,0,0,0,62
2143631,0,0,0,0,0,0,0,0
2143632,0,0,0,0,0,0,0,0
2143633,42,3,3,0,0,0,0,47
2143634,44,3,3,0,0,0,0,48
2143635,35,0,0,0,0,0,0,41
2143701,186,9,3,3,0,0,0,196
2143702,262,3,9,3,0,0,0,279
2143703,37,0,4,0,0,0,0,49
2143704,293,16,4,3,0,0,0,318
2143705,249,10,3,3,0,0,0,265
2143706,100,5,3,0,0,0,0,105
2143707,174,7,4,0,0,0,0,184
2143708,77,7,0,0,0,0,0,88
2143801,38,0,3,0,0,0,0,44
2143802,44,3,0,0,0,0,0,47
2143803,26,0,3,0,0,0,0,30
2143804,74,0,0,0,0,0,0,69
2143805,69,3,0,0,0,0,0,74
2143806,37,3,0,0,0,0,0,42
2143807,22,0,0,0,0,0,0,23
2143808,42,0,0,3,0,0,0,52
2143809,50,3,0,0,0,0,0,50
2143810,53,0,0,0,0,0,0,54
2143811,39,8,3,0,0,0,0,48
2143812,79,0,4,0,0,0,0,89
2143813,61,3,0,0,0,0,0,63
2143814,37,3,0,0,0,0,0,43
2143815,29,0,0,0,0,0,0,33
2143816,30,0,0,0,0,0,0,37
2143817,42,3,0,0,0,0,0,51
2143818,48,3,0,0,0,0,0,52
2143819,74,3,0,3,0,0,0,76
2143820,62,6,0,0,0,0,0,65
2143821,52,4,0,0,0,0,0,51
2143822,69,3,3,0,0,0,0,74
2143823,0,0,0,0,0,0,0,0
2143824,67,0,0,0,0,0,0,73
2143825,41,0,0,0,0,0,0,44
2143826,39,0,0,0,0,0,0,41
2143827,58,3,0,0,0,0,0,65
2143828,74,0,3,0,0,0,0,79
2143829,38,0,0,0,0,0,0,40
2143830,35,0,0,0,0,0,0,42
2143831,44,0,0,0,0,0,0,48
2143832,46,4,0,0,0,0,0,47
2143833,31,0,0,0,0,0,0,35
2143834,48,8,0,0,0,0,0,54
2143835,53,0,3,0,0,0,0,58
2143836,39,3,0,0,0,0,0,48
2143837,39,0,0,0,0,0,0,34
2143838,41,3,0,0,0,0,0,43
2143839,39,0,0,0,0,0,0,41
2143840,47,0,0,0,0,0,0,51
2143841,42,3,0,0,0,0,0,49
2143842,55,3,0,0,0,0,0,58
2143843,49,0,4,0,0,0,0,60
2143844,22,3,0,0,0,0,0,27
2143845,34,0,0,0,0,0,0,35
2143846,41,4,0,0,0,0,0,47
2143847,0,0,0,0,0,0,0,0
2143848,46,3,3,0,0,0,0,54
2143849,48,0,0,0,0,0,0,56
2143850,54,6,4,0,0,0,0,62
2143851,44,0,7,0,0,0,0,53
2143901,79,0,0,0,0,0,0,84
2143902,132,6,6,0,0,0,0,140
2143903,53,3,3,0,0,0,0,59
2143904,0,0,0,0,0,0,0,0
2143905,55,0,0,0,0,0,0,52
2143906,7,0,3,0,0,0,0,13
2143907,67,5,4,0,0,0,0,74
2144001,50,0,0,0,0,0,0,49
2144002,40,0,0,0,0,0,0,42
2144003,42,0,0,0,0,0,0,40
2144004,30,0,0,0,0,0,0,26
2144005,38,3,0,0,0,0,0,47
2144006,43,3,0,0,0,0,0,45
2144007,0,0,0,0,0,0,0,0
2144008,47,0,0,0,0,0,0,51
2144009,34,0,0,0,0,0,0,36
2144010,37,5,0,0,0,0,0,34
2144011,33,0,0,0,0,0,0,41
2144012,47,3,4,0,0,0,0,52
2144013,47,7,0,0,0,0,0,48
2144014,18,0,0,3,0,0,0,24
2144015,49,3,0,0,0,0,0,50
2144016,28,0,0,0,0,0,0,30
2144017,43,0,0,0,0,0,0,41
2144101,0,0,0,0,0,0,0,0
2144102,63,3,0,0,0,0,0,62
2144103,25,3,0,0,0,0,0,31
2144104,58,0,3,0,0,0,0,62
2144105,32,5,0,0,0,0,0,37
2144106,59,7,3,0,0,0,0,66
2144107,42,4,3,0,0,0,0,49
2144108,36,3,3,0,0,0,3,42
2144109,54,7,0,0,0,0,0,62
2144110,38,4,0,0,0,0,0,44
2144111,63,3,3,0,0,0,0,69
2144112,66,9,3,4,0,0,0,77
2144113,47,0,3,0,0,0,0,49
2144114,50,4,0,3,0,0,0,55
2144115,39,4,4,0,0,0,0,48
2144116,41,0,0,0,0,0,0,49
2144117,34,0,0,0,0,0,0,38
2144118,85,4,5,0,0,0,0,92
2144119,52,4,4,0,0,0,0,59
2144120,44,0,0,0,0,0,0,44
2144121,69,0,3,0,0,0,0,76
2144122,41,3,3,0,0,0,0,48
2144201,84,4,3,0,0,0,0,96
2144202,0,0,0,0,0,0,0,0
2144203,50,7,3,3,0,0,0,58
2144204,66,3,3,0,0,0,0,77
2144205,8,0,0,0,0,0,0,10
2144206,86,9,3,0,0,0,0,92
2144207,101,9,5,0,0,0,0,118
2144208,79,5,0,3,0,0,0,87
2144209,83,3,3,0,0,0,0,91
2144210,49,0,0,0,0,0,0,53
2144211,63,4,0,0,0,0,0,70
2144212,98,4,0,3,0,0,0,102
2144213,89,3,0,0,0,0,0,94
2144214,66,0,0,0,0,0,0,72
2144215,51,3,0,0,0,0,0,49
2144216,51,4,0,0,0,0,0,59
2144217,45,3,0,0,0,0,0,50
2144218,57,3,0,4,0,0,0,68
2144219,93,3,0,0,0,0,0,99
2144220,68,5,4,0,0,0,0,79
2144221,55,4,0,0,0,0,0,61
2144222,38,0,0,0,0,0,0,43
2144223,79,8,3,3,0,0,0,88
2144224,58,0,0,0,0,0,0,62
2144225,71,4,4,3,0,0,0,82
2144226,118,4,3,0,0,0,0,128
2144227,55,0,3,0,0,0,0,60
2144301,0,0,0,0,0,0,0,0
2144302,264,12,5,7,0,0,0,287
2144303,51,3,0,0,0,0,0,57
2144304,60,3,0,0,0,0,0,63
2144305,46,5,3,0,0,0,0,49
2144306,37,6,0,0,0,0,0,37
2144307,37,3,0,0,0,0,0,38
2144308,30,3,3,0,0,0,0,37
2144309,93,5,8,0,0,0,0,107
2144310,68,3,0,0,0,0,0,72
2144311,51,3,0,0,0,0,0,53
2144312,71,0,3,0,0,0,0,81
2144313,55,0,0,0,0,0,0,59
2144314,87,5,3,0,0,0,0,100
2144315,41,5,3,3,0,0,0,53
2144316,48,0,0,0,0,0,0,52
2144317,40,3,0,0,0,0,0,42
2144318,74,6,0,3,0,0,0,85
2144319,43,5,0,0,0,0,0,42
2144320,38,4,3,3,0,0,0,46
2144321,41,4,0,0,0,0,0,45
2144322,60,3,3,0,0,0,0,69
2144323,0,0,0,0,0,0,0,0
2144324,37,3,0,0,0,0,0,47
2144325,60,0,4,0,0,0,0,65
2144326,84,3,3,3,0,0,0,89
2144327,26,0,0,0,0,0,0,31
2144328,83,11,3,3,0,0,0,94
2144329,81,3,3,0,0,0,0,84
2144330,118,6,3,7,0,0,0,132
