UCL_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
UCL222021,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,12,9,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,9,4,4,0,0,0,0,0,8,15,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,6,8,0,0,0,38,94
UCL222022,3,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,3,12,5,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,3,0,3,3,0,0,0,0,14,0,3,4,0,0,0,0,0,10,0,3,5,3,0,0,0,0,18,0,3,4,4,0,0,0,0,15,0,0,10,9,0,0,0,0,21,3,0,6,4,3,0,0,3,21,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,33,15,40,29,11,6,0,18,152
UCL222023,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,0,4,3,0,0,0,0,0,10,0,0,7,0,0,0,0,3,7,0,3,0,0,0,0,0,0,9,3,3,3,0,0,0,0,0,12,3,0,3,3,3,0,0,0,10,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,11,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,11,28,13,9,3,0,8,95
UCL222024,5,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,16,3,3,3,3,0,0,0,0,14,0,0,3,4,0,0,0,0,10,0,3,4,4,0,0,0,0,15,0,0,7,3,0,3,0,3,12,3,0,0,8,3,0,0,0,18,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,22,12,33,27,13,5,0,11,115
UCL222025,11,0,0,0,0,0,0,4,17,6,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,0,13,0,3,10,3,3,0,0,0,15,0,0,8,0,3,0,0,0,13,0,0,9,0,0,0,0,0,14,3,0,5,3,0,0,0,0,17,0,0,7,5,0,0,0,0,18,0,0,3,3,3,3,0,0,14,0,3,3,3,0,0,0,0,18,0,0,5,3,0,0,0,3,12,0,0,3,0,0,0,0,3,8,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,21,60,25,13,3,5,18,173
UCL222026,3,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,3,17,9,0,0,0,0,0,0,7,15,8,3,3,0,0,0,0,9,21,0,0,0,0,0,0,0,3,6,3,3,3,0,0,0,0,3,12,0,3,3,0,0,0,0,3,12,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,8,9,3,0,0,36,104
UCL222027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,10,0,0,0,3,0,0,0,0,4,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,11,0,0,0,3,0,0,0,0,8,3,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,5,19,20,11,4,3,14,87
UCL222028,6,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,7,0,3,0,0,0,0,0,12,0,3,3,3,0,0,0,0,12,0,0,3,3,0,0,0,0,15,0,0,0,3,0,3,0,0,10,3,0,9,3,3,4,0,0,18,0,0,5,6,7,0,0,4,15,0,0,4,4,4,0,0,5,11,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,12,37,30,13,3,0,9,132
UCL222029,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,11,0,0,5,0,0,0,0,0,9,3,3,3,0,0,0,0,0,7,3,3,3,0,3,0,0,0,11,0,0,0,3,0,3,0,0,9,0,0,4,3,0,0,0,0,8,0,3,9,3,3,0,0,0,17,3,5,6,0,0,0,3,0,18,0,0,5,5,3,0,0,0,19,0,3,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,41,24,8,4,3,6,122
UCL222030,4,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,3,3,3,0,0,0,0,11,0,0,3,4,0,0,0,3,9,7,0,5,6,0,0,0,3,13,0,0,9,3,0,0,0,3,20,3,3,14,4,3,0,0,0,24,0,3,12,4,3,4,0,3,29,3,3,13,13,0,3,0,3,38,0,5,3,6,0,0,0,0,13,0,0,0,0,3,3,0,5,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,34,20,63,35,9,12,3,21,197
UCL222031,6,0,0,0,0,0,0,0,6,7,3,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,3,3,3,4,0,0,0,0,11,4,4,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,11,0,0,0,3,0,0,0,0,11,0,0,4,0,0,0,0,0,11,3,0,4,0,3,0,0,0,10,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,32,18,21,26,12,3,0,5,112
UCL222032,11,0,0,0,0,0,0,6,19,6,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,8,10,0,3,0,0,0,0,0,13,0,0,5,3,0,0,0,5,19,3,3,6,0,0,0,0,3,19,4,6,7,4,0,0,0,3,17,3,3,4,6,0,0,0,3,16,0,4,6,3,0,0,0,0,19,0,0,3,4,3,0,0,3,20,0,0,0,3,0,0,0,0,10,0,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,14,53,27,15,6,0,29,193
UCL222033,12,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,5,3,0,0,0,0,0,7,0,0,9,0,0,0,0,0,14,0,0,0,3,0,0,0,0,5,3,0,3,3,0,0,0,0,8,0,0,4,3,0,0,0,0,11,0,0,3,0,4,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,31,10,27,14,11,9,3,8,101
UCL222034,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,12,0,0,5,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,14,0,3,0,0,3,0,4,3,12,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,10,17,14,8,8,5,5,87
UCL222035,8,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,4,0,0,3,0,0,0,14,3,0,3,3,3,0,0,0,6,0,0,3,0,0,0,0,3,10,3,0,0,3,3,0,0,0,7,0,0,4,6,0,0,0,0,14,0,0,4,6,0,0,0,3,10,0,0,3,3,0,0,0,0,9,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,19,4,31,20,12,4,3,15,117
UCL222036,6,0,0,0,0,0,0,3,9,10,0,0,0,0,0,0,0,13,11,3,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,6,7,4,3,0,0,0,0,3,16,0,0,4,0,0,0,0,0,8,3,0,6,3,0,0,0,3,8,3,0,3,3,0,0,0,0,11,0,0,0,4,0,0,0,0,10,0,0,4,6,0,0,0,0,15,3,0,4,3,0,0,0,0,16,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,44,13,30,27,10,3,0,10,137
UCL222037,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,7,0,5,0,0,0,0,0,14,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,0,0,11,4,0,3,0,0,0,0,0,13,0,0,7,0,0,0,0,4,16,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,7,34,9,7,4,0,6,95
UCL222038,4,0,0,0,0,0,0,0,9,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,5,5,3,0,0,0,0,10,0,0,5,3,0,0,0,4,9,0,0,3,3,0,0,0,0,7,0,0,3,4,0,0,0,0,11,3,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,3,12,0,0,3,0,3,0,0,3,13,0,0,3,3,3,0,0,3,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,25,18,3,0,0,15,103
UCL222039,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,7,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,3,0,3,0,3,0,0,0,11,0,0,3,8,3,3,0,0,21,3,0,7,3,0,0,3,0,21,0,0,0,3,0,0,0,0,13,0,0,5,4,0,0,0,0,13,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,6,4,3,0,0,0,9,25,9,34,37,17,6,7,10,140
UCL222040,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,10,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,8,4,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,4,10,6,18,14,10,6,0,15,87
UCL222041,11,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,12,0,3,5,8,0,0,0,3,20,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,9,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,18,11,23,23,8,3,0,11,91
UCL222042,3,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,6,3,3,0,0,0,0,12,0,0,3,4,0,0,0,4,11,3,0,0,4,3,0,0,0,10,0,0,4,3,0,0,0,0,11,0,0,0,0,3,0,0,0,5,0,0,4,6,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,21,22,6,0,3,8,85
UCL222043,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,4,0,0,5,0,0,0,0,0,8,0,0,3,0,0,0,0,0,11,0,0,5,7,0,0,0,5,19,3,4,10,0,0,0,0,0,19,0,0,4,0,0,0,0,0,11,3,5,4,0,0,0,0,0,9,0,3,3,0,0,0,0,0,13,0,3,4,3,3,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,20,42,20,10,3,3,4,127
UCL222044,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,9,0,0,3,3,3,0,0,0,7,3,3,8,0,0,0,0,3,16,4,0,3,0,0,0,0,0,13,3,0,3,4,0,0,0,0,14,0,3,4,3,0,0,0,0,14,4,0,0,3,3,3,0,0,15,3,3,4,4,0,0,0,3,19,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,0,0,0,0,0,0,3,35,21,37,27,9,7,0,14,145
UCL222045,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,4,0,4,0,0,0,0,0,7,3,0,3,3,0,0,0,0,12,0,0,3,3,0,3,0,3,10,3,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,8,0,0,0,3,6,0,0,3,13,0,4,0,0,3,0,0,0,12,0,0,0,3,3,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,9,26,20,13,6,5,14,118
UCL222046,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,4,8,0,0,4,0,0,0,0,0,7,0,0,7,5,3,0,0,0,12,0,0,5,3,0,0,0,3,17,3,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,8,0,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,24,27,7,7,3,17,105
UCL222047,8,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,7,6,0,3,0,0,0,0,0,13,3,0,3,4,0,0,0,0,11,3,0,7,5,3,0,0,0,17,0,0,5,4,0,0,0,0,13,0,0,8,4,0,0,0,0,14,0,0,5,3,3,0,0,0,17,0,0,7,3,3,0,0,0,15,0,3,12,3,4,0,0,0,24,0,3,7,5,0,0,0,0,20,0,0,0,3,0,0,0,0,10,0,0,3,3,5,0,0,0,14,0,0,0,3,3,0,0,3,9,0,0,0,0,0,0,0,0,0,29,15,60,41,24,5,0,16,186
UCL222048,7,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,9,4,3,0,3,0,0,0,0,14,0,0,5,5,3,0,0,0,11,3,5,0,3,3,0,0,0,12,4,3,3,6,3,0,0,0,15,3,3,3,8,0,0,0,3,21,3,3,5,5,3,0,0,3,24,6,3,10,0,0,0,0,3,24,0,0,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,6,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,5,42,24,35,28,18,4,0,17,172
UCL222049,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,3,0,0,0,6,0,0,0,15,3,0,4,0,0,0,0,0,13,3,0,5,5,0,0,0,0,11,0,0,3,0,0,0,0,0,16,0,0,4,3,0,3,0,0,11,0,0,0,4,3,0,0,0,13,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,10,22,25,17,8,6,12,114
UCL222050,8,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,5,3,6,0,0,0,3,17,0,0,6,0,0,0,0,0,10,3,0,0,4,3,0,0,0,17,0,0,5,0,0,0,0,0,11,4,0,3,3,0,0,0,0,15,3,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,31,18,3,0,3,6,110
UCL222051,13,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,0,14,0,0,3,0,4,0,0,0,5,0,0,4,3,0,0,0,0,11,0,3,5,8,4,3,0,0,17,0,3,3,0,3,0,0,0,15,0,0,5,3,4,0,0,0,13,0,0,4,0,0,0,0,0,11,3,0,5,3,0,3,0,0,17,0,0,0,3,7,0,3,3,18,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,11,25,15,35,30,26,12,10,10,160
UCL222052,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,9,3,0,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,9,0,3,0,4,0,0,0,3,9,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,15,10,25,16,5,3,0,10,88
UCL222053,5,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,4,0,4,0,0,3,15,0,0,3,4,0,0,0,0,14,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,12,0,0,0,0,0,0,5,0,6,0,0,0,3,3,3,0,0,14,0,0,0,0,3,0,3,0,6,26,12,17,14,11,9,12,12,108
UCL222054,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,6,3,0,3,0,0,0,0,0,7,0,0,3,3,3,0,0,3,11,0,5,3,3,0,0,0,0,15,3,0,6,3,0,0,0,0,11,0,0,4,3,0,0,0,0,7,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,25,7,35,15,9,3,0,3,106
UCL222055,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,10,3,0,4,3,0,0,0,0,11,3,0,4,3,3,0,0,0,13,3,0,7,0,0,0,0,0,14,0,3,7,3,3,0,0,5,28,3,3,13,4,3,0,0,0,26,0,3,9,3,0,0,0,3,23,0,0,8,3,5,0,0,0,17,0,0,9,5,0,0,0,3,25,0,0,7,0,0,0,0,3,11,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,0,0,6,35,19,59,33,21,5,3,17,192
UCL222056,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,3,6,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,5,0,3,3,0,0,0,3,10,0,0,7,3,0,0,0,0,13,4,0,7,0,0,0,0,3,19,3,0,4,4,0,0,0,0,16,4,0,12,6,0,0,0,3,28,5,0,9,0,0,0,0,0,13,0,0,3,4,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33,10,57,19,4,4,0,16,143
UCL222057,10,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,4,5,3,4,0,0,0,0,0,14,0,0,5,3,0,0,0,0,15,0,0,4,0,0,0,0,0,7,6,0,8,3,0,0,0,0,12,3,0,9,3,0,0,0,0,19,0,3,4,3,0,0,0,0,19,3,0,3,3,3,0,0,0,11,3,3,14,3,0,0,0,3,24,3,0,3,10,0,0,0,0,17,0,0,0,5,0,0,0,0,11,0,0,3,4,3,0,3,0,16,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,42,21,55,41,11,8,4,10,196
